surah_num,ayah_num,ayah_txt,clean_txt,surah_name
26,162,إِنِّي لَكُمْ رَسُولٌ أَمِينٌ,رسول رسول,الشعراء
26,163,فَاتَّقُوا اللَّهَ وَأَطِيعُونِ,فاتقوا الله واطيعون اتقى الله واطيعون,الشعراء
26,164,وَمَا أَسْأَلُكُمْ عَلَيْهِ مِنْ أَجْرٍ ۖ إِنْ أَجْرِيَ إِلَّا عَلَىٰ رَبِّ الْعَالَمِينَ,اسالكم اجر  اجري العالمين اسالكم جرى  جرى عالم,الشعراء
26,165,أَتَأْتُونَ الذُّكْرَانَ مِنَ الْعَالَمِينَ,اتاتون الذكران العالمين اتاتون ذكر عالم,الشعراء
26,166,وَتَذَرُونَ مَا خَلَقَ لَكُمْ رَبُّكُمْ مِنْ أَزْوَاجِكُمْ ۚ بَلْ أَنْتُمْ قَوْمٌ عَادُونَ,وتذرون خلق ربكم ازواجكم  قوم عادون ذرى خلق رب ازواجكم  قوم عادي,الشعراء
26,167,قَالُوا لَئِنْ لَمْ تَنْتَهِ يَا لُوطُ لَتَكُونَنَّ مِنَ الْمُخْرَجِينَ,قالوا تنته لوط لتكونن المخرجين قال تن لوط كون مخرج,الشعراء
26,168,قَالَ إِنِّي لِعَمَلِكُمْ مِنَ الْقَالِينَ,قال لعملكم القالين قال عمل قال,الشعراء
26,169,رَبِّ نَجِّنِي وَأَهْلِي مِمَّا يَعْمَلُونَ,نجني واهلي يعملون جنى واهلي عمل,الشعراء
26,170,فَنَجَّيْنَاهُ وَأَهْلَهُ أَجْمَعِينَ,فنجيناه واهله اجمعين نجى واهله اجمعين,الشعراء
26,171,إِلَّا عَجُوزًا فِي الْغَابِرِينَ,عجوزا الغابرين عجوز غابر,الشعراء
26,172,ثُمَّ دَمَّرْنَا الْآخَرِينَ,دمرنا الاخرين دمر الاخرين,الشعراء
26,173,وَأَمْطَرْنَا عَلَيْهِمْ مَطَرًا ۖ فَسَاءَ مَطَرُ الْمُنْذَرِينَ,وامطرنا مطرا  مطر المنذرين مطر مطر  مطر منذر,الشعراء
26,174,إِنَّ فِي ذَٰلِكَ لَآيَةً ۖ وَمَا كَانَ أَكْثَرُهُمْ مُؤْمِنِينَ, مؤمنين  مؤمن,الشعراء
26,175,وَإِنَّ رَبَّكَ لَهُوَ الْعَزِيزُ الرَّحِيمُ,ربك العزيز الرحيم رب عزيز رحيم,الشعراء
26,176,كَذَّبَ أَصْحَابُ الْأَيْكَةِ الْمُرْسَلِينَ,كذب اصحاب الايكه المرسلين ذب اصحاب الايكه مرسل,الشعراء
26,177,إِذْ قَالَ لَهُمْ شُعَيْبٌ أَلَا تَتَّقُونَ,قال شعيب تتقون قال شعيب اتقى,الشعراء
26,178,إِنِّي لَكُمْ رَسُولٌ أَمِينٌ,رسول رسول,الشعراء
26,179,فَاتَّقُوا اللَّهَ وَأَطِيعُونِ,فاتقوا الله واطيعون اتقى الله واطيعون,الشعراء
26,180,وَمَا أَسْأَلُكُمْ عَلَيْهِ مِنْ أَجْرٍ ۖ إِنْ أَجْرِيَ إِلَّا عَلَىٰ رَبِّ الْعَالَمِينَ,اسالكم اجر  اجري العالمين اسالكم جرى  جرى عالم,الشعراء
26,181,أَوْفُوا الْكَيْلَ وَلَا تَكُونُوا مِنَ الْمُخْسِرِينَ,اوفوا الكيل تكونوا المخسرين اوفوا كيل تكون مخسر,الشعراء
26,182,وَزِنُوا بِالْقِسْطَاسِ الْمُسْتَقِيمِ,وزنوا بالقسطاس المستقيم وزن قسطاس مستقيم,الشعراء
26,183,وَلَا تَبْخَسُوا النَّاسَ أَشْيَاءَهُمْ وَلَا تَعْثَوْا فِي الْأَرْضِ مُفْسِدِينَ,تبخسوا الناس اشياءهم تعثوا الارض مفسدين بخس ناس اشياءهم عث الارض مفسد,الشعراء
26,184,وَاتَّقُوا الَّذِي خَلَقَكُمْ وَالْجِبِلَّةَ الْأَوَّلِينَ,واتقوا خلقكم والجبله الاولين اتقى خلق والجبله الاولين,الشعراء
26,185,قَالُوا إِنَّمَا أَنْتَ مِنَ الْمُسَحَّرِينَ,قالوا المسحرين قال المسحرين,الشعراء
26,186,وَمَا أَنْتَ إِلَّا بَشَرٌ مِثْلُنَا وَإِنْ نَظُنُّكَ لَمِنَ الْكَاذِبِينَ,بشر نظنك الكاذبين بشر ظن كاذب,الشعراء
26,187,فَأَسْقِطْ عَلَيْنَا كِسَفًا مِنَ السَّمَاءِ إِنْ كُنْتَ مِنَ الصَّادِقِينَ,فاسقط كسفا السماء كنت الصادقين سقط كسف سماء كنت صادق,الشعراء
26,188,قَالَ رَبِّي أَعْلَمُ بِمَا تَعْمَلُونَ,قال ربي تعملون قال رب عمل,الشعراء
26,189,فَكَذَّبُوهُ فَأَخَذَهُمْ عَذَابُ يَوْمِ الظُّلَّةِ ۚ إِنَّهُ كَانَ عَذَابَ يَوْمٍ عَظِيمٍ,فكذبوه فاخذهم عذاب يوم الظله  عذاب يوم عظيم كذب فاخذ عذاب يوم الظله  عذاب يوم عظيم,الشعراء
26,190,إِنَّ فِي ذَٰلِكَ لَآيَةً ۖ وَمَا كَانَ أَكْثَرُهُمْ مُؤْمِنِينَ, مؤمنين  مؤمن,الشعراء
26,191,وَإِنَّ رَبَّكَ لَهُوَ الْعَزِيزُ الرَّحِيمُ,ربك العزيز الرحيم رب عزيز رحيم,الشعراء
26,192,وَإِنَّهُ لَتَنْزِيلُ رَبِّ الْعَالَمِينَ,لتنزيل العالمين تنزيل عالم,الشعراء
26,193,نَزَلَ بِهِ الرُّوحُ الْأَمِينُ,نزل الروح الامين نزل روح الامين,الشعراء
26,194,عَلَىٰ قَلْبِكَ لِتَكُونَ مِنَ الْمُنْذِرِينَ,قلبك لتكون المنذرين قلب تكون منذر,الشعراء
26,195,بِلِسَانٍ عَرَبِيٍّ مُبِينٍ,بلسان عربي مبين بلسان عرب مبين,الشعراء
26,196,وَإِنَّهُ لَفِي زُبُرِ الْأَوَّلِينَ,زبر الاولين زبر الاولين,الشعراء
26,197,أَوَلَمْ يَكُنْ لَهُمْ آيَةً أَنْ يَعْلَمَهُ عُلَمَاءُ بَنِي إِسْرَائِيلَ,يكن يعلمه علماء بني اسرائيل كنى علم علماء بن اسرائيل,الشعراء
26,198,وَلَوْ نَزَّلْنَاهُ عَلَىٰ بَعْضِ الْأَعْجَمِينَ,نزلناه الاعجمين نزل الاعجمين,الشعراء
26,199,فَقَرَأَهُ عَلَيْهِمْ مَا كَانُوا بِهِ مُؤْمِنِينَ,فقراه كانوا مؤمنين فقر كانو مؤمن,الشعراء
26,200,كَذَٰلِكَ سَلَكْنَاهُ فِي قُلُوبِ الْمُجْرِمِينَ,سلكناه قلوب المجرمين سلك قلوب مجرم,الشعراء
26,201,لَا يُؤْمِنُونَ بِهِ حَتَّىٰ يَرَوُا الْعَذَابَ الْأَلِيمَ,يؤمنون يروا العذاب الاليم أمن ير عذاب الاليم,الشعراء
26,202,فَيَأْتِيَهُمْ بَغْتَةً وَهُمْ لَا يَشْعُرُونَ,فياتيهم يشعرون فياتيهم شعر,الشعراء
26,203,فَيَقُولُوا هَلْ نَحْنُ مُنْظَرُونَ,فيقولوا منظرون أقول منظر,الشعراء
26,204,أَفَبِعَذَابِنَا يَسْتَعْجِلُونَ,افبعذابنا يستعجلون افبعذابنا استعجل,الشعراء
26,205,أَفَرَأَيْتَ إِنْ مَتَّعْنَاهُمْ سِنِينَ,افرايت متعناهم سنين افرايت متع سن,الشعراء
26,206,ثُمَّ جَاءَهُمْ مَا كَانُوا يُوعَدُونَ,جاءهم كانوا يوعدون جاء كانو أوعد,الشعراء
26,207,مَا أَغْنَىٰ عَنْهُمْ مَا كَانُوا يُمَتَّعُونَ,اغني كانوا يمتعون غني كانو متع,الشعراء
26,208,وَمَا أَهْلَكْنَا مِنْ قَرْيَةٍ إِلَّا لَهَا مُنْذِرُونَ,اهلكنا قريه منذرون اهلكنا قر منذر,الشعراء
26,209,ذِكْرَىٰ وَمَا كُنَّا ظَالِمِينَ,ذكري كنا ظالمين ذكر كن ظالم,الشعراء
26,210,وَمَا تَنَزَّلَتْ بِهِ الشَّيَاطِينُ,تنزلت الشياطين تنزل شياط,الشعراء
26,211,وَمَا يَنْبَغِي لَهُمْ وَمَا يَسْتَطِيعُونَ,ينبغي يستطيعون انبغى استطاع,الشعراء
26,212,إِنَّهُمْ عَنِ السَّمْعِ لَمَعْزُولُونَ,السمع لمعزولون سمع معزول,الشعراء
26,213,فَلَا تَدْعُ مَعَ اللَّهِ إِلَٰهًا آخَرَ فَتَكُونَ مِنَ الْمُعَذَّبِينَ,تدع الله اخر فتكون المعذبين ادعى الله اخر تكون معذب,الشعراء
26,214,وَأَنْذِرْ عَشِيرَتَكَ الْأَقْرَبِينَ,وانذر عشيرتك الاقربين نذر عشير الاقربين,الشعراء
26,215,وَاخْفِضْ جَنَاحَكَ لِمَنِ اتَّبَعَكَ مِنَ الْمُؤْمِنِينَ,واخفض جناحك اتبعك المؤمنين خفض جناح اتبع مؤمن,الشعراء
26,216,فَإِنْ عَصَوْكَ فَقُلْ إِنِّي بَرِيءٌ مِمَّا تَعْمَلُونَ,عصوك فقل بريء تعملون عصا قل بريء عمل,الشعراء
26,217,وَتَوَكَّلْ عَلَى الْعَزِيزِ الرَّحِيمِ,وتوكل العزيز الرحيم توكل عزيز رحيم,الشعراء
26,218,الَّذِي يَرَاكَ حِينَ تَقُومُ,يراك تقوم رأى تقوم,الشعراء
26,219,وَتَقَلُّبَكَ فِي السَّاجِدِينَ,وتقلبك الساجدين تقلب ساجد,الشعراء
26,220,إِنَّهُ هُوَ السَّمِيعُ الْعَلِيمُ,السميع العليم سميع عليم,الشعراء
26,221,هَلْ أُنَبِّئُكُمْ عَلَىٰ مَنْ تَنَزَّلُ الشَّيَاطِينُ,انبئكم تنزل الشياطين انبئكم تنزل شياط,الشعراء
26,222,تَنَزَّلُ عَلَىٰ كُلِّ أَفَّاكٍ أَثِيمٍ,تنزل افاك اثيم تنزل افاك اثيم,الشعراء
26,223,يُلْقُونَ السَّمْعَ وَأَكْثَرُهُمْ كَاذِبُونَ,يلقون السمع كاذبون ألقى سمع كاذب,الشعراء
26,224,وَالشُّعَرَاءُ يَتَّبِعُهُمُ الْغَاوُونَ,والشعراء يتبعهم الغاوون شعراء أتبع غاوي,الشعراء
26,225,أَلَمْ تَرَ أَنَّهُمْ فِي كُلِّ وَادٍ يَهِيمُونَ,تر واد يهيمون تار وادي هام,الشعراء
26,226,وَأَنَّهُمْ يَقُولُونَ مَا لَا يَفْعَلُونَ,يقولون أقول,الشعراء
26,227,إِلَّا الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ وَذَكَرُوا اللَّهَ كَثِيرًا وَانْتَصَرُوا مِنْ بَعْدِ مَا ظُلِمُوا ۗ وَسَيَعْلَمُ الَّذِينَ ظَلَمُوا أَيَّ مُنْقَلَبٍ يَنْقَلِبُونَ,امنوا وعملوا الصالحات وذكروا الله وانتصروا ظلموا  وسيعلم ظلموا منقلب ينقلبون منا عمل صالح ذكر الله انتصر ظلم  علم ظلم منقلب انقلب,الشعراء
27,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ طس ۚ تِلْكَ آيَاتُ الْقُرْآنِ وَكِتَابٍ مُبِينٍ,بسم الله الرحمن الرحيم طس  ايات القران وكتاب مبين سم الله رحمن رحيم طس  ايات قر كتاب مبين,النمل
27,2,هُدًى وَبُشْرَىٰ لِلْمُؤْمِنِينَ,هدي وبشري للمؤمنين هدي بشر مؤمن,النمل
27,3,الَّذِينَ يُقِيمُونَ الصَّلَاةَ وَيُؤْتُونَ الزَّكَاةَ وَهُمْ بِالْآخِرَةِ هُمْ يُوقِنُونَ,يقيمون الصلاه ويؤتون الزكاه بالاخره يوقنون أقام الصلاه آتى الزكاه بالاخره أيقن,النمل
27,4,إِنَّ الَّذِينَ لَا يُؤْمِنُونَ بِالْآخِرَةِ زَيَّنَّا لَهُمْ أَعْمَالَهُمْ فَهُمْ يَعْمَهُونَ,يؤمنون بالاخره زينا اعمالهم يعمهون أمن بالاخره زي اعمالهم عمه,النمل
27,5,أُولَٰئِكَ الَّذِينَ لَهُمْ سُوءُ الْعَذَابِ وَهُمْ فِي الْآخِرَةِ هُمُ الْأَخْسَرُونَ,سوء العذاب الاخره الاخسرون سوء عذاب الاخره الاخسرون,النمل
27,6,وَإِنَّكَ لَتُلَقَّى الْقُرْآنَ مِنْ لَدُنْ حَكِيمٍ عَلِيمٍ,لتلقي القران حكيم عليم ألقى قر حكيم عليم,النمل
27,7,إِذْ قَالَ مُوسَىٰ لِأَهْلِهِ إِنِّي آنَسْتُ نَارًا سَآتِيكُمْ مِنْهَا بِخَبَرٍ أَوْ آتِيكُمْ بِشِهَابٍ قَبَسٍ لَعَلَّكُمْ تَصْطَلُونَ,قال موسي لاهله انست نارا ساتيكم بخبر اتيكم بشهاب قبس تصطلون قال موسي لاهله انست نار سات خبر اتيكم شهاب قبس اصطلى,النمل
27,8,فَلَمَّا جَاءَهَا نُودِيَ أَنْ بُورِكَ مَنْ فِي النَّارِ وَمَنْ حَوْلَهَا وَسُبْحَانَ اللَّهِ رَبِّ الْعَالَمِينَ,جاءها نودي بورك النار الله العالمين جاء أودى ورك نار الله عالم,النمل
27,9,يَا مُوسَىٰ إِنَّهُ أَنَا اللَّهُ الْعَزِيزُ الْحَكِيمُ,موسي الله العزيز الحكيم موسي الله عزيز حكيم,النمل
